ci_hi_2-9.6s,ci_hi_<=2s,ci_hi_>9.6s,ci_lo_2-9.6s,ci_lo_<=2s,ci_lo_>9.6s,elapsed_s,include_gk,match_id,mean_all,median_2-9.6s,median_<=2s,median_>9.6s,median_all,median_ci_hi,median_ci_lo,method,n,p90_all,share_2-9.6s,share_<=2s,share_>9.6s,width_m
12.983293342590331,2.637642216682434,29.634882950782774,11.515483188629151,2.2234773516654966,25.182603788375854,3.0,False,metrica_1,19.14903594830576,12.253948211669922,2.421125650405884,27.312922477722168,17.446636199951172,20.073331832885742,15.060910069942475,B1,65675,37.80418853759765,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
11.219878339767455,5.124487340450287,18.9339528799057,9.16536774635315,4.559303152561188,12.794985485076904,3.0,False,metrica_1,13.63789075318175,10.12549877166748,4.8442535400390625,15.774180889129639,10.87643814086914,12.508771777153015,9.527237963676452,B2,65675,27.804264068603512,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
22.441583156585693,17.208105039596557,28.461028194427488,20.32249789237976,15.711288487911224,22.789638471603393,3.4,False,metrica_1,23.207041854616985,21.277658462524414,16.451496124267578,25.454398155212402,21.947519302368164,23.663691735267637,20.513217878341674,B5,65675,36.10262756347656,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
14.329335427284239,8.193277049064637,22.18864941596985,11.614116024971008,7.277074372768402,15.119577729701996,3.5,False,metrica_1,16.216528516303807,12.863621234893799,7.759439468383789,18.591599464416504,13.55622386932373,15.675214171409607,11.94345817565918,B3E,65675,30.665748214721678,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
10.455287861824035,2.394903948903084,18.931636667251585,8.532923579216003,2.111668199300766,12.79507761001587,3.1,False,metrica_1,12.976684331580115,9.448590755462646,2.250741958618164,15.763247966766357,10.259218215942383,11.837446892261504,8.863381052017212,B3V,65675,27.701797866821288,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
13.350410628318786,3.7001617789268493,22.180192613601683,10.893056488037109,3.2439228028059004,15.11913492679596,4.0,False,metrica_1,15.247042026612744,11.964714050292969,3.474790334701538,18.58887004852295,12.654605865478516,14.733875799179074,10.87645102739334,B3,65675,30.563349533081055,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
9.462972688674926,3.8484101235866546,19.498142766952512,7.298890113830566,3.261761224269867,12.206020951271057,3.9,False,metrica_1,13.70359213496405,8.21516752243042,3.5517518520355225,15.630597591400146,9.64138412475586,11.621569621562957,8.144610667228699,B4,65675,30.920501327514646,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
12.115463876724244,2.5177283585071564,31.33687651157379,10.813633155822753,2.2586259841918945,25.62074613571167,3.1,False,metrica_2,17.60976687539277,11.438050270080566,2.394598960876465,28.769866943359375,14.766827583312988,16.91981475353241,12.547502207756043,B1,64888,37.08526954650879,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
9.950132656097411,5.129803431034088,20.161411571502686,8.609593665599823,4.586664545536041,14.30999801158905,3.0,False,metrica_2,12.95073836207046,9.29782772064209,4.865879535675049,16.914490699768066,10.023494243621826,11.440205597877501,8.898741590976716,B2,64888,27.16919059753418,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
20.098512101173398,15.529861021041869,29.990385055541992,17.983348655700684,14.00655002593994,22.906793355941772,3.5,False,metrica_2,21.897862109529584,19.071884155273438,14.758952140808105,26.04068660736084,20.088078498840332,21.757783794403075,18.615775394439698,B5,64888,37.49164085388184,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
13.137364768981934,8.112388265132903,23.078282117843628,11.163530099391938,7.1519750416278836,16.66752071380615,3.6,False,metrica_2,15.650196151547,12.1278715133667,7.6304521560668945,19.557103157043457,13.038787841796875,14.463447952270506,11.68656483888626,B3E,64888,30.857977676391602,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
9.27145038843155,2.37086561024189,20.15269091129303,7.95448163151741,2.125279036164284,14.306603968143463,3.4,False,metrica_2,12.182552228088342,8.683521270751953,2.2532808780670166,16.914448738098145,9.284725189208984,10.72858122587204,8.060367846488953,B3V,64888,27.0065788269043,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
12.172721612453461,3.6270238012075424,23.07424745559692,10.280895400047303,3.239909815788269,16.66590189933777,3.9,False,metrica_2,14.503536697838879,11.212926864624023,3.44863224029541,19.55373477935791,11.855950355529785,13.43558418750763,10.301257455348969,B3,64888,30.5473014831543,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
7.743524146080016,3.4544589817523956,20.86756377220154,6.3868692994117735,3.0093059837818146,11.95884907245636,3.9,False,metrica_2,12.68479002074834,7.057378768920898,3.2465085983276367,16.16001605987549,8.095719814300537,9.627306818962095,6.78224903345108,B4,64888,32.2158447265625,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
14.080488705635071,3.2393670260906218,24.24430329799652,13.113530230522155,3.035386511683464,23.452737712860106,0.7,False,SYNTH01,14.011886650157358,13.65841293334961,3.159562349319458,23.861108779907227,14.073086738586426,14.840682935714721,13.112854540348053,B1,14323,24.959486007690433,0.5142079173357537,0.22725685959645325,0.2585352230677931,44.0
10.644238924980163,9.796370363235473,10.870794796943665,9.955749309062957,9.301864516735076,9.518954956531525,0.7,False,SYNTH01,9.82872388781819,10.32258415222168,9.559480667114258,10.181340217590332,10.085138320922852,10.453694462776184,9.720684504508972,B2,14323,12.648549270629882,0.5142079173357537,0.22725685959645325,0.2585352230677931,44.0
12.300182044506073,11.622554314136504,11.969126057624816,11.825291323661805,11.305058193206786,11.474262833595276,0.7,False,SYNTH01,11.812260289394613,12.040066719055176,11.448290824890137,11.699496269226074,11.793352127075195,12.016203784942627,11.617065906524658,B5,14323,13.733796501159668,0.5142079173357537,0.22725685959645325,0.2585352230677931,44.0
11.978067517280579,11.215308690071106,11.823297321796417,11.403289639949799,10.924946522712707,10.994429588317871,0.8,False,SYNTH01,11.452063811738373,11.66852855682373,11.052556991577148,11.397418975830078,11.45557975769043,11.733375763893127,11.175544905662537,B3E,14323,13.488967514038086,0.5142079173357537,0.22725685959645325,0.2585352230677931,44.0
10.119750285148621,5.076964682340622,10.868880105018615,9.493501591682435,4.69712980389595,9.528516459465028,0.7,False,SYNTH01,8.675553955922686,9.810498237609863,4.881743907928467,10.177374839782715,9.12252140045166,9.579043579101562,8.772831654548645,B3V,14323,12.336327743530275,0.5142079173357537,0.22725685959645325,0.2585352230677931,44.0
11.42425754070282,5.984707355499268,11.82590057849884,10.88360823392868,5.5319647789001465,10.988509321212769,0.8,False,SYNTH01,10.036039082186104,11.173135757446289,5.783111095428467,11.392728805541992,10.691917419433594,11.009861016273499,10.387436926364899,B3,14323,13.186626052856445,0.5142079173357537,0.22725685959645325,0.2585352230677931,44.0
3.812465333938598,2.606955164670944,4.079675030708313,3.159996044635773,2.335869562625885,2.976631462574005,0.8,False,SYNTH01,3.4040515566167864,3.507972002029419,2.473799228668213,3.3778979778289795,3.171934127807617,3.5457244932651517,2.8892931044101715,B4,14323,5.425446224212647,0.5142079173357537,0.22725685959645325,0.2585352230677931,44.0
