ci_hi_2-9.6s,ci_hi_<=2s,ci_hi_>9.6s,ci_lo_2-9.6s,ci_lo_<=2s,ci_lo_>9.6s,elapsed_s,include_gk,match_id,mean_all,median_2-9.6s,median_<=2s,median_>9.6s,median_all,median_ci_hi,median_ci_lo,method,n,p90_all,share_2-9.6s,share_<=2s,share_>9.6s,width_m
12.995944285392762,2.6387984842061996,29.85868201255798,11.514811050891876,2.2204131513834,25.280628204345703,3.8,False,metrica_1,19.14903594830576,12.253948211669922,2.421125650405884,27.312922477722168,17.446636199951172,20.041923499107362,15.070161736011505,B1,65675,37.80418853759765,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
11.114295077323913,5.1374176144599915,18.91466815471649,9.162939834594727,4.560206997394562,12.8833939909935,3.8,False,metrica_1,13.63789075318175,10.12549877166748,4.8442535400390625,15.774180889129639,10.87643814086914,12.533645856380462,9.47536369562149,B2,65675,27.804264068603512,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
22.378089213371275,17.21418116092682,28.44053840637207,20.321552896499632,15.764528691768646,22.650051045417786,4.2,False,metrica_1,23.207041854616985,21.277658462524414,16.451496124267578,25.454398155212402,21.947519302368164,23.698071312904357,20.5140389919281,B5,65675,36.10262756347656,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
14.220162940025329,8.219015526771546,22.18536400794983,11.656967425346375,7.334933960437775,15.22757728099823,4.3,False,metrica_1,16.216528516303807,12.863621234893799,7.759439468383789,18.591599464416504,13.55622386932373,15.673328280448914,11.955177068710327,B3E,65675,30.665748214721678,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
10.415088319778443,2.3962242603302,18.914568758010862,8.523723530769349,2.1121361434459685,12.88022198677063,4.0,False,metrica_1,12.976684331580115,9.448590755462646,2.250741958618164,15.763247966766357,10.259218215942383,11.915180468559264,8.84846407175064,B3V,65675,27.701797866821288,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
13.319765484333038,3.7029985964298247,22.180027627944945,10.92845904827118,3.2475079625844954,15.225782918930054,4.5,False,metrica_1,15.247042026612744,11.964714050292969,3.474790334701538,18.58887004852295,12.654605865478516,14.772288703918457,10.94897825717926,B3,65675,30.563349533081055,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
9.488490509986876,3.8512830704450605,19.550245809555054,7.291858506202698,3.266584461927414,12.287910318374633,4.3,False,metrica_1,13.70359213496405,8.21516752243042,3.5517518520355225,15.630597591400146,9.64138412475586,11.604040884971619,8.126864552497864,B4,65675,30.920501327514646,0.37079558431671106,0.1591320898363152,0.4700723258469737,44.0
12.105156970024108,2.5126877456903456,31.25995192527771,10.803184735774995,2.260942909121513,25.674213933944703,3.7,False,metrica_2,17.60976687539277,11.438050270080566,2.394598960876465,28.769866943359375,14.766827583312988,16.94110698699951,12.547350859642028,B1,64888,37.08526954650879,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
9.938007891178131,5.138624161481857,20.16088457107544,8.612820768356324,4.588093113899231,14.346990525722504,3.9,False,metrica_2,12.95073836207046,9.29782772064209,4.865879535675049,16.914490699768066,10.023494243621826,11.391683578491211,8.942163491249085,B2,64888,27.16919059753418,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
20.124688386917114,15.52260879278183,30.030458927154537,18.00271072387695,14.01675865650177,22.965445899963377,4.3,False,metrica_2,21.897862109529584,19.071884155273438,14.758952140808105,26.04068660736084,20.088078498840332,21.73633298873901,18.618459033966065,B5,64888,37.49164085388184,0.4125416101590433,0.19179201084946368,0.39566637899149304,44.0
